host_id,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews
70793555,Melbourne,-37.81442,144.9539,Shared room,1,1 shared bath,1,1,"[""Pool"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot tub"", ""Gym"", ""Smoking allowed"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Fire extinguisher"", ""Hair dryer"", ""TV"", ""Washer"", ""Elevator""]",63.0,1,6
17272671,Stonnington,-37.83649,144.99816,Entire home/apt,1,1 bath,1,1,"[""Lake access"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot tub"", ""Gym"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""TV"", ""Oven"", ""Pool"", ""Stove"", ""Refrigerator"", ""Dishwasher"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Single level home"", ""Cooking basics"", ""Washer""]",165.0,7,0
190245944,Stonnington,-37.8528,144.98749,Shared room,1,1 shared bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Essentials"", ""TV"", ""Washer""]",149.0,5,0
130983621,Melbourne,-37.81014,144.96781,Entire home/apt,2,1 bath,1,1,"[""Kitchen"", ""Microwave"", ""Iron"", ""Refrigerator"", ""Essentials"", ""Private entrance"", ""Hair dryer"", ""TV"", ""Oven""]",124.0,2,58
82503335,Melbourne,-37.80213,144.95059,Shared room,1,1 shared bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Air conditioning""]",149.0,10,0
135342542,Yarra Ranges,-37.75102,145.69064,Entire home/apt,9,2.5 baths,4,6,"[""Record player"", ""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""AC - split type ductless system"", ""Sound system"", ""Carbon monoxide alarm"", ""Breakfast"", ""Outlet covers"", ""Barbecue utensils"", ""High chair"", ""Baby bath"", ""Hot water"", ""Valley view"", ""Indoor fireplace: wood-burning"", ""Dining table"", ""Smoke alarm"", ""Fireplace guards"", ""Wifi"", ""Bed linens"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Rice maker"", ""Babysitter recommendations"", ""Mountain view"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Smart lock"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Pack \u2019n play/Travel crib"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""Board games"", ""Oven"", ""Long term stays allowed"", ""Ceiling fan"", ""Stove"", ""Bathtub"", ""Baby safety gates"", ""Portable fans"", ""Body soap"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Free dryer \u2013 In building"", ""Heating"", ""Freezer"", ""Coffee maker: Nespresso, pour-over coffee"", ""Security cameras on property"", ""Single level home"", ""Outdoor furniture"", ""Crib"", ""Iron"", ""Ethernet connection"", ""Changing table"", ""Private hot tub"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Baking sheet"", ""Private entrance"", ""Free washer \u2013 In building"", ""Cleaning products"", ""Free parking on premises"", ""55\"" HDTV with Netflix, standard cable, Chromecast, Disney+""]",546.0,2,147
17181757,Nillumbik,-37.63525,145.18875,Entire home/apt,6,2.5 baths,5,4,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Crib"", ""Iron"", ""Hangers"", ""Children\u2019s books and toys"", ""Essentials"", ""Heating"", ""Free parking on premises"", ""Indoor fireplace"", ""High chair"", ""Host greets you"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Washer""]",150.0,4,2
108232061,Melbourne,-37.79479,144.94812,Private room,1,1 shared bath,1,1,"[""Pool"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Essentials"", ""Private entrance"", ""Lock on bedroom door"", ""Washer"", ""Elevator""]",55.0,43,0
60009688,Yarra,-37.80392,144.98105,Private room,1,1 shared bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Paid parking off premises"", ""Iron"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Free street parking"", ""Hot water"", ""Hair dryer"", ""Washer""]",43.0,1,3
75787076,Wyndham,-37.90837,144.62916,Private room,2,1 private bath,1,2,"[""Kitchen"", ""Iron"", ""Hangers"", ""Essentials"", ""Heating"", ""Lock on bedroom door"", ""Hair dryer"", ""Shampoo"", ""Air conditioning"", ""Washer""]",70.0,10,1
27806685,Yarra,-37.82158,145.00397,Entire home/apt,4,1 bath,2,2,"[""BBQ grill"", ""Lockbox"", ""Hot water"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Refrigerator"", ""Dishwasher"", ""Backyard"", ""Heating"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Private entrance"", ""Washer""]",99.0,1,5
180786410,Merri-bek,-37.70803,144.94236,Private room,2,1 private bath,1,1,"[""Microwave"", ""Private living room"", ""Free street parking"", ""High chair"", ""Host greets you"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Long term stays allowed"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Single level home"", ""Iron"", ""Extra pillows and blankets"", ""Private entrance"", ""Free parking on premises""]",52.0,1,79
173801070,Melbourne,-37.82181,144.9568,Entire home/apt,5,1 bath,1,2,"[""Smoking allowed"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Paid parking lot on premises"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Hangers"", ""Essentials"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Heating"", ""Elevator""]",102.0,2,15
173801070,Melbourne,-37.81999,144.95483,Entire home/apt,5,1 bath,1,2,"[""Smoking allowed"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Paid parking lot on premises"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Heating"", ""Elevator""]",120.0,2,6
22439190,Melbourne,-37.81555,144.938,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Elevator"", ""Waterfront"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Pool"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Single level home"", ""Game console"", ""Dryer"", ""Paid parking off premises"", ""Iron"", ""Extra pillows and blankets"", ""Self check-in"", ""Cooking basics"", ""Washer""]",89.0,2,44
20885122,Yarra,-37.78101,144.96653,Entire home/apt,2,1 bath,0,1,"[""Carbon monoxide alarm"", ""Breakfast"", ""Coffee maker"", ""Free street parking"", ""Lockbox"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Shampoo"", ""Oven"", ""Stove"", ""Patio or balcony"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Single level home"", ""Iron"", ""Extra pillows and blankets"", ""TV with standard cable"", ""Self check-in"", ""Cooking basics""]",132.0,2,251
112497,Boroondara,-37.84576,145.08021,Entire home/apt,3,1 bath,2,2,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Dishes and silverware"", ""Iron"", ""Hangers"", ""Breakfast"", ""Essentials"", ""Heating"", ""Free street parking"", ""Host greets you"", ""Hot water"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Free parking on premises"", ""Washer""]",98.0,7,6
29883650,Melbourne,-37.80784,144.96641,Private room,1,1 shared bath,1,1,"[""Wifi"", ""Kitchen"", ""Washer"", ""Hangers"", ""Essentials"", ""Lock on bedroom door"", ""Heating""]",30.0,1,2
184943288,Port Phillip,-37.83017,144.95808,Entire home/apt,4,1 bath,2,2,"[""Smoke alarm"", ""Kitchen"", ""Dryer"", ""Iron"", ""Hangers"", ""Essentials"", ""Hot water"", ""Hair dryer"", ""TV"", ""Air conditioning"", ""Washer""]",262.0,1,48
17194061,Port Phillip,-37.86562,144.97993,Entire home/apt,4,1.5 baths,2,2,"[""Microwave"", ""BBQ grill"", ""Breakfast"", ""Coffee maker"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Fire pit"", ""Cleaning available during stay"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Outdoor furniture"", ""Paid parking off premises"", ""Iron"", ""Extra pillows and blankets"", ""Cooking basics"", ""Private entrance"", ""Washer""]",135.0,3,7
184943288,Port Phillip,-37.83017,144.95808,Hotel room,4,2 baths,2,2,"[""Smoke alarm"", ""Kitchen"", ""Dryer"", ""Iron"", ""Hangers"", ""Essentials"", ""Hot water"", ""Hair dryer"", ""TV"", ""Air conditioning"", ""Washer""]",341.0,1,17
184943288,Port Phillip,-37.83136,144.95845,Hotel room,6,2 baths,3,3,"[""Smoke alarm"", ""Kitchen"", ""Dryer"", ""Iron"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Washer""]",542.0,1,14
113448516,Whitehorse,-37.83186,145.10955,Private room,2,1 private bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Bed linens"", ""Keypad"", ""Hangers"", ""Extra pillows and blankets"", ""Essentials"", ""Self check-in"", ""Free street parking"", ""Resort access"", ""Lock on bedroom door"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Heating""]",80.0,1,65
193364760,Melbourne,-37.80882,144.9663,Private room,2,1 shared bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Private living room"", ""Iron"", ""Hangers"", ""Extra pillows and blankets"", ""Essentials"", ""Heating"", ""Hot water"", ""TV"", ""Washer"", ""Elevator""]",30.0,6,1
34247003,Melbourne,-37.8424,144.97851,Entire home/apt,6,2 baths,2,3,"[""Microwave"", ""Window guards"", ""Coffee maker"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Gym"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Pool"", ""Stove"", ""Refrigerator"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Single level home"", ""Iron"", ""Changing table"", ""Fire extinguisher"", ""Cooking basics"", ""Free parking on premises"", ""Washer""]",235.0,2,36
27386890,Yarra Ranges,-37.71636,145.591,Entire home/apt,5,2 baths,5,6,"[""Stainless steel oven"", ""Microwave"", ""Hot water kettle"", ""Barbecue utensils"", ""Books and reading material"", ""Free street parking"", ""High chair"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Fireplace guards"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Pack \u2019n play/Travel crib"", ""Clothing storage"", ""Room-darkening shades"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Board games"", ""Stove"", ""Coffee"", ""Patio or balcony"", ""Baby safety gates"", ""BBQ grill: gas"", ""Body soap"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Free parking on premises"", ""Outdoor furniture"", ""Crib"", ""Iron"", ""Hammock"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Cooking basics"", ""Baking sheet"", ""Private entrance"", ""Cleaning products"", ""Indoor fireplace""]",480.0,2,6
31552872,Melbourne,-37.81868,144.9604,Entire home/apt,2,1 bath,0,1,"[""Microwave"", ""Lockbox"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Paid parking off premises"", ""Iron"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Washer""]",162.0,2,242
191092459,Port Phillip,-37.84247,144.97566,Private room,1,1 shared bath,1,1,"[""Smoking allowed"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Hangers"", ""Pets allowed"", ""Essentials"", ""TV"", ""Shampoo"", ""Free parking on premises"", ""Washer""]",149.0,4,0
139528807,Melbourne,-37.80359,144.96407,Hotel room,2,1 private bath,0,1,"[""Carbon monoxide alarm"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking on premises"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Shampoo"", ""Building staff"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Paid parking off premises"", ""Iron"", ""Self check-in"", ""Washer""]",135.0,2,42
193148364,Wyndham,-37.90056,144.60835,Private room,1,1 shared bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Refrigerator"", ""Coffee maker"", ""Free street parking"", ""Host greets you"", ""TV"", ""Backyard"", ""Free parking on premises"", ""Heating""]",200.0,1,29
54447625,Yarra,-37.79167,145.0015,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""BBQ grill"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Single level home"", ""Dryer"", ""Iron"", ""Cooking basics"", ""Private entrance"", ""Indoor fireplace"", ""Washer""]",150.0,3,14
1266296,Port Phillip,-37.85826,144.98914,Private room,1,1 private bath,1,1,"[""Microwave"", ""AC - split type ductless system"", ""Breakfast"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Kitchen"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""HDTV"", ""Hair dryer"", ""Shampoo"", ""Oven"", ""Stove"", ""Patio or balcony"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Central air conditioning"", ""Dishwasher"", ""Heating"", ""City skyline view"", ""Iron"", ""Extra pillows and blankets"", ""Wifi \u2013 45 Mbps"", ""Fire extinguisher"", ""Cooking basics"", ""Free parking on premises""]",105.0,2,5
147353202,Stonnington,-37.86555,145.03816,Entire home/apt,6,3 baths,3,3,"[""Drying rack for clothing"", ""Carbon monoxide alarm"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Clothing storage"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Long term stays allowed"", ""Bathtub"", ""Body soap"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Iron"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Private entrance"", ""Cleaning products"", ""Washer""]",300.0,3,2
185806320,Port Phillip,-37.83869,144.97473,Entire home/apt,4,1 bath,1,1,"[""Microwave"", ""Host greets you"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Gym"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Oven"", ""Pool"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Iron"", ""Ethernet connection"", ""TV with standard cable"", ""Fire extinguisher"", ""Cooking basics"", ""Free parking on premises"", ""Washer""]",129.0,2,5
194633330,Whitehorse,-37.84889,145.14687,Private room,3,1 private bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Private living room"", ""Washer"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Fire extinguisher"", ""Private entrance"", ""Lock on bedroom door"", ""Free parking on premises"", ""Heating""]",50.0,28,10
115113395,Melbourne,-37.84225,144.97831,Entire home/apt,6,2 baths,2,2,"[""Carbon monoxide alarm"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot tub"", ""Gym"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Long term stays allowed"", ""Building staff"", ""Pool"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Iron"", ""Fire extinguisher"", ""Self check-in"", ""Free parking on premises"", ""Washer""]",232.0,2,57
32819553,Port Phillip,-37.86241,144.97571,Entire home/apt,4,2 baths,2,2,"[""Microwave"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Free street parking"", ""High chair"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Babysitter recommendations"", ""Hangers"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Hair dryer"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Keypad"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Security cameras on property"", ""Single level home"", ""Iron"", ""Children\u2019s books and toys"", ""Self check-in"", ""Cooking basics"", ""Private entrance"", ""Free parking on premises"", ""Washer""]",295.0,2,83
116885943,Boroondara,-37.82721,145.05136,Entire home/apt,5,2 baths,3,3,"[""Microwave"", ""BBQ grill"", ""Coffee maker"", ""Lockbox"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Patio or balcony"", ""Bathtub"", ""Refrigerator"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Single level home"", ""Dryer"", ""Paid parking off premises"", ""Iron"", ""Children\u2019s books and toys"", ""Self check-in"", ""Cooking basics"", ""Free parking on premises"", ""Washer""]",76.0,2,12
299609324,Port Phillip,-37.85356,144.98074,Entire home/apt,6,2 baths,3,3,"[""Microwave"", ""Hot water kettle"", ""Free street parking"", ""Host greets you"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Gym"", ""Cleaning available during stay"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Oven"", ""Pool"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Single level home"", ""Dryer"", ""Paid parking off premises"", ""Iron"", ""Extra pillows and blankets"", ""TV with standard cable"", ""Cooking basics"", ""Free parking on premises"", ""Washer""]",272.0,3,143
335130912,Melbourne,-37.82621,144.95871,Entire home/apt,4,2 baths,2,2,"[""Shared gym in building"", ""Microwave"", ""Hot water kettle"", ""Sound system"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Host greets you"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Patio or balcony"", ""Body soap"", ""Refrigerator"", ""Wine glasses"", ""Dishwasher"", ""Shared pool"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Shared sauna"", ""Single level home"", ""City skyline view"", ""Paid parking off premises"", ""Iron"", ""Extra pillows and blankets"", ""Cooking basics"", ""Free parking on premises"", ""Washer""]",161.0,2,156
